28588,Jump Shot
19755,Jump Shot
15607,Jump Shot
21742,Jump Shot
17870,Jump Shot
28452,Jump Shot
26991,Jump Shot
3695,Jump Shot
18686,Jump Shot
15737,Jump Shot
8740,Driving Layup Shot
10430,Jump Shot
23781,Jump Shot
12282,Jump Shot
3726,Layup Shot
4557,Jump Shot
29439,Jump Shot
13988,Jump Shot
8905,Jump Shot
6746,Jump Shot
15731,Driving Layup Shot
7672,Jump Shot
22588,Jump Shot
7801,Jump Shot
15279,Jump Shot
29434,Jump Shot
10123,Jump Shot
5456,Jump Shot
28920,Jump Shot
28937,Jump Shot
19753,Jump Shot
25745,Jump Shot
14752,Jump Shot
8486,Jump Shot
17958,Jump Shot
24752,Jump Shot
3821,Jump Shot
13151,Layup Shot
25570,Jump Shot
12310,Jump Shot
24131,Jump Shot
9268,Jump Shot
10599,Jump Shot
25974,Jump Shot
21541,Jump Shot
9227,Jump Shot
6092,Jump Shot
9090,Jump Shot
4207,Jump Shot
28371,Driving Layup Shot
8443,Jump Shot
20229,Layup Shot
1973,Jump Shot
10575,Jump Shot
11490,Jump Shot
20146,Jump Shot
822,Jump Shot
25176,Jump Shot
15745,Driving Layup Shot
27568,Driving Layup Shot
3173,Jump Shot
27278,Jump Shot
2141,Jump Shot
12679,Jump Shot
28382,Driving Layup Shot
21856,Jump Shot
7013,Jump Shot
17847,Jump Shot
4689,Jump Shot
27378,Jump Shot
20210,Jump Shot
6995,Jump Shot
15530,Jump Shot
20801,Driving Layup Shot
3779,Jump Shot
3161,Driving Layup Shot
9117,Jump Shot
13769,Jump Shot
11314,Jump Shot
28736,Jump Shot
29383,Layup Shot
22861,Jump Shot
4094,Driving Layup Shot
16136,Jump Shot
424,Jump Shot
3800,Running Bank shot
11841,Jump Shot
8787,Driving Layup Shot
9247,Layup Shot
19252,Jump Shot
21014,Jump Shot
211,Layup Shot
15536,Layup Shot
3777,Jump Shot
19304,Jump Shot
19741,Jump Shot
11538,Jump Shot
20078,Jump Shot
9501,Jump Shot
8341,Jump Shot
17136,Jump Shot
22979,Jump Shot
19341,Jump Shot
14041,Jump Shot
8391,Jump Shot
13513,Jump Shot
10697,Jump Shot
16868,Jump Shot
2885,Layup Shot
29329,Driving Layup Shot
15169,Jump Shot
10027,Driving Layup Shot
1044,Jump Shot
17992,Driving Layup Shot
1407,Jump Shot
17347,Jump Shot
15774,Jump Shot
997,Jump Shot
14879,Jump Shot
1331,Jump Shot
28334,Layup Shot
4916,Layup Shot
20477,Layup Shot
20799,Jump Shot
9404,Jump Shot
2768,Jump Shot
17874,Jump Shot
2281,Layup Shot
10549,Driving Layup Shot
9808,Jump Shot
5101,Jump Shot
23980,Jump Shot
27061,Driving Layup Shot
8693,Jump Shot
10017,Driving Layup Shot
3097,Jump Shot
14434,Jump Shot
16787,Jump Shot
5842,Driving Layup Shot
2498,Layup Shot
29401,Jump Shot
4978,Jump Shot
22110,Jump Shot
429,Layup Shot
19917,Jump Shot
3209,Layup Shot
17625,Jump Shot
6112,Jump Shot
25577,Jump Shot
5680,Jump Shot
17164,Running Jump Shot
16120,Driving Layup Shot
25709,Jump Shot
24658,Driving Layup Shot
11258,Jump Shot
22309,Driving Layup Shot
11527,Jump Shot
16223,Jump Shot
492,Layup Shot
14937,Jump Shot
30036,Jump Shot
22218,Jump Shot
8867,Jump Shot
13693,Jump Shot
25605,Driving Layup Shot
27136,Layup Shot
97,Jump Shot
29615,Jump Shot
8452,Jump Shot
13316,Jump Shot
2948,Jump Shot
30013,Pullup Jump shot
18499,Layup Shot
11496,Jump Shot
15059,Driving Layup Shot
10414,Reverse Layup Shot
8597,Jump Shot
30684,Jump Shot
8822,Jump Shot
13050,Jump Shot
19733,Jump Shot
25898,Jump Shot
1589,Driving Layup Shot
10773,Layup Shot
25486,Layup Shot
29326,Layup Shot
16275,Layup Shot
16333,Jump Shot
4640,Jump Shot
14718,Driving Layup Shot
7476,Jump Shot
18330,Jump Shot
625,Layup Shot
7218,Jump Shot
13175,Jump Shot
25454,Jump Shot
13575,Jump Shot
1611,Jump Shot
23505,Jump Shot
2394,Jump Shot
8080,Jump Shot
12568,Jump Shot
8355,Driving Layup Shot
28805,Jump Shot
1256,Layup Shot
11360,Jump Shot
27477,Jump Shot
9972,Layup Shot
25283,Jump Shot
15761,Jump Shot
18684,Jump Shot
10476,Layup Shot
3519,Driving Layup Shot
8395,Jump Shot
7043,Jump Shot
17993,Jump Shot
19959,Jump Shot
29390,Driving Layup Shot
929,Driving Layup Shot
10135,Jump Shot
15421,Layup Shot
23241,Jump Shot
2389,Jump Shot
22915,Jump Shot
12288,Jump Shot
27679,Driving Layup Shot
7970,Jump Shot
10455,Jump Shot
26652,Driving Layup Shot
22038,Jump Shot
8214,Driving Layup Shot
6187,Jump Shot
15558,Jump Shot
10377,Jump Shot
1093,Jump Shot
29943,Jump Shot
13260,Jump Shot
12716,Jump Shot
13399,Driving Layup Shot
13941,Jump Shot
13928,Jump Shot
3015,Jump Shot
16193,Layup Shot
19525,Jump Shot
10155,Jump Shot
29502,Jump Shot
29422,Layup Shot
29832,Jump Shot
9508,Jump Shot
10353,Jump Shot
9329,Jump Shot
5805,Jump Shot
6272,Jump Shot
2820,Jump Shot
20594,Jump Shot
28649,Jump Shot
4833,Jump Shot
23033,Jump Shot
5743,Driving Layup Shot
21456,Jump Shot
25473,Layup Shot
18210,Jump Shot
28213,Jump Shot
6353,Jump Shot
17266,Driving Layup Shot
28131,Jump Shot
29097,Jump Shot
22120,Jump Shot
8091,Jump Shot
21932,Jump Shot
11300,Jump Shot
26670,Jump Shot
5713,Jump Shot
23492,Layup Shot
2214,Jump Shot
28229,Jump Shot
19225,Jump Shot
21884,Jump Shot
4373,Jump Shot
12351,Jump Shot
24500,Driving Layup Shot
4578,Jump Shot
23396,Jump Shot
6461,Jump Shot
16872,Jump Shot
8967,Jump Shot
9379,Jump Shot
23859,Layup Shot
25362,Jump Shot
21327,Jump Shot
7664,Jump Shot
20657,Jump Shot
16258,Layup Shot
4242,Jump Shot
20764,Jump Shot
29604,Driving Layup Shot
4187,Jump Shot
9792,Layup Shot
8024,Jump Shot
5222,Jump Shot
10005,Jump Shot
22809,Jump Shot
20327,Jump Shot
10937,Jump Shot
19569,Jump Shot
18315,Jump Shot
29083,Jump Shot
29425,Jump Shot
4344,Jump Shot
19428,Jump Shot
19067,Jump Shot
17709,Driving Layup Shot
4673,Jump Shot
9483,Jump Shot
26763,Jump Shot
24707,Jump Shot
6499,Jump Shot
22675,Jump Shot
28465,Jump Shot
2901,Driving Layup Shot
26026,Jump Shot
7295,Layup Shot
27280,Jump Shot
11145,Jump Shot
9015,Jump Shot
7909,Jump Shot
21131,Jump Shot
3793,Layup Shot
10306,Jump Shot
13409,Jump Shot
26587,Jump Shot
18645,Driving Layup Shot
26474,Driving Layup Shot
2944,Jump Shot
30613,Jump Shot
14468,Jump Shot
25973,Jump Shot
21369,Layup Shot
17340,Jump Shot
27191,Jump Shot
11058,Jump Shot
2154,Jump Shot
22520,Jump Shot
24183,Jump Shot
16852,Jump Shot
28935,Jump Shot
25884,Driving Layup Shot
27475,Layup Shot
18082,Layup Shot
280,Jump Shot
21306,Jump Shot
458,Driving Layup Shot
17522,Jump Shot
12258,Jump Shot
26664,Jump Shot
8616,Layup Shot
21389,Jump Shot
23845,Jump Shot
24464,Jump Shot
18822,Jump Shot
5707,Jump Shot
18508,Layup Shot
13912,Jump Shot
20891,Jump Shot
16658,Layup Shot
26974,Jump Shot
14633,Jump Shot
4105,Jump Shot
9871,Jump Shot
22763,Driving Layup Shot
28253,Jump Shot
1556,Jump Shot
6880,Driving Layup Shot
6030,Jump Shot
23179,Jump Shot
17226,Driving Layup Shot
11636,Jump Shot
30343,Jump Shot
19516,Jump Shot
25239,Jump Shot
8488,Jump Shot
7746,Jump Shot
9193,Jump Shot
30041,Jump Shot
7093,Jump Shot
23251,Jump Shot
4914,Driving Layup Shot
28556,Jump Shot
22294,Jump Shot
20534,Jump Shot
7574,Jump Shot
19480,Jump Shot
8618,Jump Shot
10868,Jump Shot
21338,Jump Shot
24816,Jump Shot
20054,Layup Shot
897,Jump Shot
3508,Jump Shot
28909,Jump Shot
9215,Jump Shot
12396,Driving Layup Shot
4059,Layup Shot
19929,Layup Shot
16373,Jump Shot
25260,Jump Shot
19833,Jump Shot
20904,Jump Shot
23159,Jump Shot
20736,Jump Shot
1079,Jump Shot
10719,Jump Shot
16507,Jump Shot
10291,Layup Shot
23214,Jump Shot
19086,Layup Shot
12849,Driving Layup Shot
9772,Jump Shot
16438,Jump Shot
27111,Jump Shot
21167,Jump Shot
20066,Jump Shot
21283,Jump Shot
5384,Layup Shot
21161,Jump Shot
23288,Layup Shot
25378,Driving Layup Shot
11675,Jump Shot
21841,Driving Layup Shot
251,Jump Shot
1248,Jump Shot
737,Jump Shot
11406,Jump Shot
11312,Jump Shot
16098,Jump Shot
17918,Jump Shot
24635,Jump Shot
10290,Driving Layup Shot
10139,Jump Shot
16625,Layup Shot
3930,Jump Shot
20000,Jump Shot
28516,Jump Shot
7498,Jump Shot
23461,Jump Shot
8029,Jump Shot
8460,Jump Shot
3707,Jump Shot
15911,Jump Shot
4740,Turnaround Fadeaway shot
7354,Jump Shot
2508,Jump Shot
18439,Jump Shot
6815,Jump Shot
11450,Jump Shot
17688,Jump Shot
12106,Jump Shot
2384,Layup Shot
2679,Jump Shot
22327,Jump Shot
218,Jump Shot
6335,Jump Shot
21380,Jump Shot
17800,Jump Shot
2142,Jump Shot
24197,Layup Shot
12540,Jump Shot
20987,Jump Shot
28689,Jump Shot
22870,Driving Layup Shot
19880,Jump Shot
30318,Jump Shot
19267,Layup Shot
8043,Layup Shot
23034,Jump Shot
27443,Jump Shot
4983,Jump Shot
29353,Jump Shot
19932,Jump Shot
1279,Layup Shot
16648,Jump Shot
11769,Jump Shot
30017,Jump Shot
11033,Jump Shot
26812,Layup Shot
13252,Driving Layup Shot
9062,Jump Shot
5926,Jump Shot
15495,Jump Shot
20073,Layup Shot
23337,Jump Shot
22403,Jump Shot
27701,Jump Shot
14813,Jump Shot
21220,Jump Shot
25864,Layup Shot
18587,Jump Shot
12136,Jump Shot
27525,Jump Shot
14277,Jump Shot
7756,Jump Shot
7470,Jump Shot
2869,Jump Shot
7699,Jump Shot
16898,Jump Shot
24206,Jump Shot
12668,Jump Shot
13605,Jump Shot
9223,Jump Shot
12273,Jump Shot
27219,Jump Shot
14787,Jump Shot
24709,Jump Shot
22828,Jump Shot
12586,Layup Shot
5624,Jump Shot
6215,Jump Shot
30645,Jump Shot
15806,Jump Shot
8909,Driving Layup Shot
6690,Layup Shot
12760,Jump Shot
22157,Layup Shot
3387,Driving Layup Shot
28943,Jump Shot
15635,Jump Shot
13540,Layup Shot
12234,Jump Shot
30423,Driving Layup Shot
3054,Jump Shot
10471,Driving Layup Shot
29628,Jump Shot
1332,Jump Shot
25983,Jump Shot
10528,Jump Shot
2603,Driving Layup Shot
17655,Jump Shot
3509,Jump Shot
23230,Driving Layup Shot
20045,Layup Shot
21275,Jump Shot
27207,Jump Shot
1504,Jump Shot
20025,Jump Shot
1787,Jump Shot
6886,Jump Shot
22123,Driving Layup Shot
15840,Driving Layup Shot
16843,Jump Shot
1484,Jump Shot
14509,Jump Shot
6426,Jump Shot
11771,Jump Shot
215,Jump Shot
18530,Jump Shot
16977,Driving Layup Shot
20189,Jump Shot
19330,Layup Shot
13863,Jump Shot
3533,Jump Shot
27470,Jump Shot
7398,Jump Shot
28893,Layup Shot
3580,Jump Shot
9403,Jump Shot
24841,Driving Layup Shot
22200,Jump Shot
1123,Jump Shot
27668,Jump Shot
20295,Jump Shot
12155,Jump Shot
12750,Jump Shot
18342,Jump Shot
16422,Jump Shot
9486,Jump Shot
6759,Jump Shot
19183,Driving Layup Shot
23521,Jump Shot
431,Layup Shot
8257,Jump Shot
8961,Driving Layup Shot
28438,Jump Shot
30199,Driving Layup Shot
23692,Jump Shot
13216,Jump Shot
26355,Jump Shot
9659,Jump Shot
25361,Jump Shot
20745,Jump Shot
25853,Jump Shot
26931,Jump Shot
21530,Jump Shot
14097,Layup Shot
26668,Layup Shot
10076,Jump Shot
18835,Jump Shot
11624,Jump Shot
9858,Jump Shot
24609,Jump Shot
16415,Jump Shot
21410,Jump Shot
5577,Jump Shot
29024,Jump Shot
27372,Jump Shot
28209,Jump Shot
16350,Jump Shot
19005,Jump Shot
25580,Jump Shot
12268,Jump Shot
24422,Driving Layup Shot
16402,Jump Shot
10573,Jump Shot
13951,Jump Shot
23971,Jump Shot
4707,Jump Shot
26949,Jump Shot
26233,Jump Shot
24279,Jump Shot
18737,Fadeaway Jump Shot
30269,Jump Shot
22497,Jump Shot
25144,Layup Shot
15292,Jump Shot
14620,Driving Layup Shot
9762,Jump Shot
10609,Jump Shot
14095,Jump Shot
20090,Layup Shot
21600,Jump Shot
24384,Jump Shot
27179,Jump Shot
10236,Jump Shot
15799,Layup Shot
3428,Jump Shot
15051,Jump Shot
21186,Driving Layup Shot
3032,Jump Shot
5524,Driving Layup Shot
14059,Jump Shot
6803,Jump Shot
1838,Jump Shot
5954,Jump Shot
1531,Driving Layup Shot
13985,Jump Shot
8146,Jump Shot
3589,Jump Shot
5781,Jump Shot
9881,Jump Shot
24016,Jump Shot
15302,Layup Shot
24145,Jump Shot
4304,Jump Shot
7031,Layup Shot
4283,Driving Layup Shot
8122,Jump Shot
24962,Jump Shot
7256,Jump Shot
7515,Jump Shot
18784,Layup Shot
25046,Jump Shot
25146,Layup Shot
18037,Jump Shot
29409,Jump Shot
16486,Jump Shot
20551,Jump Shot
4081,Jump Shot
763,Jump Shot
30565,Jump Shot
9531,Jump Shot
13438,Jump Shot
22755,Jump Shot
19530,Jump Shot
4992,Jump Shot
24321,Jump Shot
16700,Jump Shot
21851,Jump Shot
27301,Layup Shot
20281,Layup Shot
14333,Jump Shot
12325,Driving Layup Shot
15874,Jump Shot
12737,Jump Shot
19387,Layup Shot
4179,Jump Shot
19162,Jump Shot
16297,Jump Shot
3471,Jump Shot
16669,Jump Shot
16748,Jump Shot
9806,Jump Shot
622,Jump Shot
16259,Jump Shot
24534,Jump Shot
25765,Jump Shot
6073,Jump Shot
5187,Driving Layup Shot
16404,Layup Shot
30560,Jump Shot
3024,Jump Shot
20847,Layup Shot
3155,Jump Shot
13574,Jump Shot
29355,Driving Layup Shot
28848,Jump Shot
17410,Jump Shot
11265,Jump Shot
23701,Jump Shot
2347,Jump Shot
17099,Jump Shot
13595,Jump Shot
10841,Jump Shot
30481,Jump Shot
29087,Layup Shot
16266,Driving Layup Shot
15462,Jump Shot
26393,Jump Shot
20486,Jump Shot
29062,Jump Shot
14631,Jump Shot
6004,Jump Shot
22426,Jump Shot
30602,Jump Shot
17879,Running Jump Shot
17329,Layup Shot
12554,Jump Shot
16308,Jump Shot
23646,Jump Shot
8816,Jump Shot
27159,Jump Shot
13539,Jump Shot
13741,Jump Shot
11161,Jump Shot
21102,Driving Layup Shot
18026,Layup Shot
15351,Jump Shot
16335,Jump Shot
23652,Jump Shot
15822,Layup Shot
8050,Driving Layup Shot
16824,Jump Shot
10621,Jump Shot
15802,Driving Layup Shot
25994,Jump Shot
4217,Layup Shot
9286,Jump Shot
13727,Jump Shot
6761,Layup Shot
17732,Jump Shot
15625,Jump Shot
16746,Jump Shot
8026,Jump Shot
22562,Jump Shot
2993,Jump Shot
27839,Jump Shot
2648,Jump Shot
10878,Fadeaway Jump Shot
30544,Jump Shot
20508,Jump Shot
6135,Jump Shot
13615,Layup Shot
8458,Jump Shot
7326,Jump Shot
1599,Jump Shot
10561,Jump Shot
10951,Jump Shot
2277,Jump Shot
28531,Driving Layup Shot
1890,Jump Shot
7546,Layup Shot
29761,Jump Shot
22313,Driving Layup Shot
24387,Jump Shot
15444,Jump Shot
6634,Jump Shot
2684,Jump Shot
15273,Jump Shot
28308,Layup Shot
9164,Jump Shot
16445,Jump Shot
13083,Layup Shot
27667,Driving Layup Shot
21211,Jump Shot
15432,Jump Shot
26468,Jump Bank Shot
21047,Turnaround Fadeaway shot
11959,Jump Shot
28591,Jump Shot
23368,Jump Shot
18004,Layup Shot
8158,Jump Shot
1960,Jump Shot
2933,Jump Shot
16585,Jump Shot
27175,Jump Shot
30396,Jump Shot
11536,Jump Shot
21980,Jump Shot
1228,Jump Shot
30244,Jump Shot
22454,Jump Shot
748,Jump Shot
3770,Turnaround Fadeaway shot
23202,Jump Shot
12718,Jump Shot
2908,Layup Shot
29677,Jump Shot
6464,Driving Layup Shot
20772,Jump Shot
13956,Driving Layup Shot
24913,Jump Shot
5679,Jump Shot
15019,Driving Layup Shot
14304,Jump Shot
24244,Driving Layup Shot
10057,Jump Shot
27506,Jump Shot
3639,Layup Shot
21865,Jump Shot
11181,Jump Shot
29250,Driving Layup Shot
23760,Jump Shot
12093,Layup Shot
26966,Jump Shot
9299,Jump Shot
25020,Jump Shot
20814,Jump Shot
13702,Jump Shot
16986,Driving Layup Shot
28237,Jump Shot
25616,Jump Shot
2035,Jump Shot
10837,Layup Shot
9542,Jump Shot
20043,Jump Shot
29644,Jump Shot
26494,Jump Shot
9935,Jump Shot
17081,Jump Shot
844,Jump Shot
2143,Jump Shot
18786,Jump Shot
16972,Jump Shot
11492,Layup Shot
17453,Jump Shot
3319,Jump Shot
18057,Jump Shot
19645,Jump Shot
26376,Jump Shot
12660,Jump Shot
14650,Jump Shot
5223,Jump Shot
15976,Jump Shot
16330,Jump Shot
27598,Jump Shot
16624,Driving Layup Shot
1661,Jump Shot
26690,Jump Shot
9126,Jump Shot
8484,Jump Shot
17761,Jump Shot
6920,Jump Shot
28194,Jump Shot
22685,Jump Shot
13315,Driving Layup Shot
16264,Layup Shot
3875,Jump Shot
22882,Jump Shot
8828,Jump Shot
30554,Jump Shot
21144,Jump Shot
8506,Jump Shot
27991,Layup Shot
2542,Jump Shot
17546,Driving Layup Shot
29160,Jump Shot
11508,Jump Shot
28697,Jump Shot
7768,Layup Shot
13084,Jump Shot
244,Jump Shot
7610,Jump Shot
15046,Jump Shot
19994,Jump Shot
12981,Jump Shot
12354,Jump Shot
1636,Driving Layup Shot
24290,Jump Shot
21657,Jump Shot
20570,Driving Layup Shot
24311,Jump Shot
24375,Jump Shot
26734,Jump Shot
26759,Jump Shot
1091,Jump Shot
18307,Jump Shot
13061,Jump Shot
9890,Jump Shot
5095,Driving Layup Shot
28581,Driving Layup Shot
4708,Running Jump Shot
20693,Driving Layup Shot
26786,Layup Shot
21239,Jump Shot
4646,Jump Shot
17188,Jump Shot
30047,Jump Shot
18873,Jump Shot
9001,Jump Shot
13765,Jump Shot
7673,Jump Shot
29492,Jump Shot
2042,Jump Shot
13515,Jump Shot
9608,Jump Shot
26399,Jump Shot
6877,Jump Shot
14144,Jump Shot
13443,Jump Shot
3397,Jump Shot
21219,Jump Shot
29441,Driving Layup Shot
937,Driving Layup Shot
10516,Jump Shot
5036,Jump Shot
15548,Jump Shot
2468,Jump Shot
12637,Jump Shot
27086,Jump Shot
25882,Driving Layup Shot
23039,Jump Shot
28386,Jump Shot
24901,Jump Shot
13815,Jump Shot
18319,Jump Shot
6405,Layup Shot
18235,Jump Shot
6166,Jump Shot
8820,Jump Shot
13358,Jump Shot
21618,Jump Shot
24997,Jump Shot
20782,Jump Shot
12355,Jump Shot
15908,Jump Shot
22961,Jump Shot
21965,Driving Layup Shot
17170,Driving Layup Shot
18493,Jump Shot
29154,Driving Layup Shot
4514,Driving Layup Shot
30164,Jump Shot
17705,Jump Shot
517,Jump Shot
17739,Jump Shot
11428,Jump Shot
25821,Jump Shot
2282,Driving Layup Shot
17327,Jump Shot
27927,Jump Shot
28600,Jump Shot
25705,Jump Shot
10277,Jump Shot
15163,Jump Shot
22184,Jump Shot
9892,Jump Shot
17004,Jump Shot
20968,Jump Shot
14406,Running Jump Shot
23319,Jump Shot
4085,Jump Shot
217,Driving Layup Shot
3283,Jump Shot
29261,Layup Shot
14172,Jump Shot
2961,Jump Shot
6539,Jump Shot
11870,Jump Shot
26184,Layup Shot
26548,Jump Shot
16727,Jump Shot
27294,Jump Shot
5733,Driving Layup Shot
20857,Jump Shot
11254,Jump Shot
12190,Jump Shot
24393,Jump Shot
21496,Running Jump Shot
13711,Jump Shot
22322,Driving Layup Shot
26609,Driving Layup Shot
20628,Jump Shot
3917,Layup Shot
16334,Jump Shot
1805,Jump Shot
29124,Jump Shot
12073,Jump Shot
28270,Jump Shot
7748,Jump Shot
7319,Driving Layup Shot
26571,Driving Layup Shot
20339,Driving Layup Shot
15295,Jump Shot
1792,Jump Shot
28495,Jump Shot
30039,Jump Shot
21349,Jump Shot
30195,Jump Shot
17669,Layup Shot
9190,Layup Shot
4414,Jump Shot
27715,Layup Shot
15657,Jump Shot
25817,Jump Shot
9133,Jump Shot
10326,Layup Shot
24247,Jump Shot
13838,Jump Shot
24083,Jump Shot
22325,Layup Shot
23899,Jump Shot
6001,Jump Shot
8493,Jump Shot
24180,Layup Shot
14723,Jump Shot
20944,Jump Shot
3848,Jump Shot
14779,Jump Shot
6527,Jump Shot
4535,Jump Shot
27880,Jump Shot
5648,Jump Shot
24222,Driving Layup Shot
2755,Jump Shot
506,Jump Shot
26445,Jump Shot
7537,Layup Shot
24607,Layup Shot
22825,Driving Layup Shot
25844,Driving Layup Shot
25906,Jump Shot
22881,Jump Shot
24706,Jump Shot
539,Jump Shot
5217,Jump Shot
27433,Layup Shot
21204,Jump Shot
3456,Fadeaway Jump Shot
15595,Jump Shot
4230,Layup Shot
29079,Running Jump Shot
30285,Jump Shot
14356,Jump Shot
5039,Jump Shot
4485,Jump Shot
22888,Jump Shot
5385,Jump Shot
22377,Jump Shot
18416,Driving Layup Shot
6281,Jump Shot
18703,Jump Shot
16273,Driving Layup Shot
8102,Jump Shot
23614,Jump Shot
25910,Jump Shot
21158,Jump Shot
12910,Driving Layup Shot
30514,Layup Shot
17505,Jump Shot
24717,Jump Shot
13526,Jump Shot
22151,Jump Shot
15215,Jump Shot
3595,Jump Shot
16596,Jump Shot
8874,Jump Shot
13620,Jump Shot
22240,Jump Shot
26673,Jump Shot
6532,Jump Shot
18704,Layup Shot
13125,Layup Shot
17239,Jump Shot
25319,Jump Shot
9074,Jump Shot
4029,Jump Shot
8148,Jump Shot
24576,Jump Shot
26680,Jump Shot
3736,Jump Shot
30064,Jump Shot
28376,Jump Shot
29839,Jump Shot
6754,Jump Shot
20150,Jump Shot
17475,Jump Shot
5938,Driving Layup Shot
23464,Jump Shot
24223,Jump Shot
12256,Driving Layup Shot
26898,Driving Layup Shot
18525,Layup Shot
15880,Driving Layup Shot
3698,Jump Shot
5139,Jump Shot
29090,Driving Layup Shot
17844,Driving Layup Shot
580,Jump Shot
8157,Jump Shot
16907,Driving Layup Shot
11473,Layup Shot
9599,Driving Layup Shot
2130,Jump Shot
3877,Layup Shot
20358,Jump Shot
16329,Jump Shot
4773,Jump Shot
2332,Jump Shot
7975,Jump Shot
8887,Jump Shot
10987,Jump Shot
25264,Jump Shot
2572,Jump Shot
17828,Jump Shot
29540,Jump Shot
22335,Driving Layup Shot
25933,Layup Shot
6254,Jump Shot
14444,Driving Layup Shot
22846,Jump Shot
22760,Jump Shot
23771,Driving Layup Shot
1669,Jump Shot
5552,Jump Shot
4956,Jump Shot
27497,Jump Shot
706,Jump Shot
11310,Jump Shot
3395,Jump Shot
25247,Jump Shot
25793,Layup Shot
9688,Layup Shot
17548,Jump Shot
15627,Jump Shot
14462,Jump Shot
23494,Jump Shot
23051,Jump Shot
26252,Driving Layup Shot
4814,Jump Shot
14582,Layup Shot
19243,Driving Layup Shot
5536,Layup Shot
11375,Layup Shot
6683,Jump Shot
1114,Jump Shot
16943,Jump Shot
10899,Jump Shot
21814,Layup Shot
15413,Jump Shot
26019,Jump Shot
5698,Jump Shot
27816,Jump Shot
23880,Driving Layup Shot
21346,Jump Shot
17014,Layup Shot
17542,Jump Shot
14690,Jump Shot
30186,Running Jump Shot
8207,Jump Shot
12585,Jump Shot
1924,Driving Layup Shot
11194,Jump Shot
26283,Jump Shot
8841,Jump Shot
21050,Jump Shot
17532,Jump Shot
1434,Driving Layup Shot
5116,Jump Shot
27503,Jump Shot
14463,Jump Shot
1413,Jump Shot
1247,Jump Shot
4449,Jump Shot
15979,Layup Shot
16892,Jump Shot
2919,Jump Shot
16442,Jump Shot
26352,Layup Shot
24134,Jump Shot
29588,Jump Shot
25584,Jump Shot
20134,Jump Shot
16672,Driving Layup Shot
17477,Jump Shot
2974,Driving Layup Shot
15182,Jump Shot
20998,Jump Shot
8241,Jump Shot
15149,Layup Shot
7543,Jump Shot
25415,Jump Shot
27221,Jump Shot
28739,Jump Shot
7030,Jump Shot
1427,Jump Shot
30026,Jump Shot
20271,Jump Shot
26048,Jump Shot
16250,Jump Shot
30042,Driving Layup Shot
645,Turnaround Jump Shot
2894,Layup Shot
7730,Jump Shot
13470,Driving Layup Shot
25725,Driving Layup Shot
14021,Jump Shot
3269,Jump Shot
23924,Jump Shot
17703,Jump Shot
8514,Jump Shot
13029,Driving Layup Shot
13291,Jump Shot
197,Jump Shot
25812,Layup Shot
20006,Layup Shot
10176,Jump Shot
4476,Jump Shot
739,Driving Layup Shot
16974,Jump Shot
21010,Layup Shot
27994,Jump Shot
27165,Jump Shot
18380,Jump Shot
174,Jump Shot
9397,Jump Shot
27520,Jump Shot
28431,Jump Shot
21407,Jump Shot
20275,Jump Shot
21863,Driving Layup Shot
13212,Running Jump Shot
21788,Jump Shot
24829,Jump Shot
12741,Jump Shot
11136,Driving Layup Shot
27788,Jump Shot
7586,Jump Shot
10934,Layup Shot
22270,Jump Shot
